stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,plotStatus
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,0,,NONE,100000,1,100000,100000,20000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,3.8413112583039631e-05,2026072607,4017947825915577414,6142472192736942299,6142472192736942299,MAXIMUM_FRAMES,1.1175378,a4fc32eba59cd09a,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,1,,NONE,100000,285,100000,100000,20000000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,284,true,true,0,3.8413112583039631e-05,2026072607,4017947825915577414,9621336497066466428,9621336497066466428,MAXIMUM_FRAMES,1.1169792000000001,ea5c14027b1f3499,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,2,,NONE,5000,284,5000,5000,1000000,10163,4455,0.010163,0.89100000000000001,0.109,1,0,0.89100000000000001,0,1.0669999999999999,1.9330000000000001,0.067000000000000004,0.13400000000000001,0.93300000000000005,0,283,false,false,0.88205988941309343,0.89933976766587198,2026072607,4017947825915577414,5640354087230502487,5640354087230502487,TARGET_FRAME_ERRORS,0.062476799999999999,51b485d5500cf03a,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,3,,NONE,5000,283,5000,5000,1000000,13386,4839,0.013386,0.96779999999999999,0.032199999999999999,1,0,0.96779999999999999,0,1.1348,2.8652000000000002,0,0.1348,1,0,282,false,false,0.96253648389028446,0.97234525416992013,2026072607,4017947825915577414,16030843550405113190,16030843550405113190,TARGET_FRAME_ERRORS,0.053548600000000002,ba81f6913420ec54,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,4,,NONE,5000,282,5000,5000,1000000,17474,4867,0.017474,0.97340000000000004,0.026599999999999999,1,0,0.97340000000000004,0,1.1878,3.7515999999999998,0,0.12720000000000001,1.0606,0,281,false,false,0.96856334310097647,0.97750979669744364,2026072607,4017947825915577414,1735388984397293476,1735388984397293476,TARGET_FRAME_ERRORS,0.053452699999999999,ed64c16fcab996a8,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,5,,NONE,5000,281,5000,5000,1000000,21768,4875,0.021767999999999999,0.97499999999999998,0.025000000000000001,1,0,0.97499999999999998,0,1.2512000000000001,4.6242000000000001,0,0.12659999999999999,1.1246,0,280,false,false,0.9702941769078447,0.97897650624435106,2026072607,4017947825915577414,11725738326003446633,11725738326003446633,TARGET_FRAME_ERRORS,0.056934199999999997,58f579949d6218a6,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,6,,NONE,5000,280,5000,5000,1000000,24843,4898,0.024843,0.97960000000000003,0.020400000000000001,1,0,0.97960000000000003,0,1.3208,5.4160000000000004,0,0.1234,1.1974,0,279,false,false,0.97529770331008436,0.98316591698421696,2026072607,4017947825915577414,3413198687404197003,3413198687404197003,TARGET_FRAME_ERRORS,0.053220000000000003,37c29e4279c04446,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,7,,NONE,5000,279,5000,5000,1000000,23686,4878,0.023685999999999999,0.97560000000000002,0.024400000000000002,1,0,0.97560000000000002,0,1.3922000000000001,6.2088000000000001,0,0.125,1.2672000000000001,0,278,false,false,0.97094440541643212,0.97952535649342976,2026072607,4017947825915577414,578442061327463775,578442061327463775,TARGET_FRAME_ERRORS,0.060813199999999998,e3c52da59ef63d04,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,8,,NONE,5000,278,5000,5000,1000000,30756,4916,0.030755999999999999,0.98319999999999996,0.016799999999999999,1,0,0.98319999999999996,0,1.4605999999999999,6.9497999999999998,0,0.13139999999999999,1.3291999999999999,0,275,false,false,0.97924877784944153,0.98640931499085538,2026072607,4017947825915577414,17252338351945625033,17252338351945625033,TARGET_FRAME_ERRORS,0.066853800000000005,c363f2dfe657e60a,,,true,0,PLOTTED
s2-07c,formal,BCH-S200,200,285,SEGMENTED,1,9,,NONE,5000,277,5000,5000,1000000,31707,4912,0.031706999999999999,0.98240000000000005,0.017600000000000001,1,0,0.98240000000000005,0,1.5246,7.6779999999999999,0,0.1336,1.391,0,276,false,false,0.97836757071890101,0.98569175044450796,2026072607,4017947825915577414,7180172080264513663,7180172080264513663,TARGET_FRAME_ERRORS,0.067839700000000003,c88a402039d26ebf,,,true,0,PLOTTED
